1,338d3eee-29df-4bce-aa21-9b35fc070de6,HW,ProductContext,"PRODUCT_CONTENT-GQL-F4,OFFER_PRODUCT-GQL-F4,OFFER_PRICE,OFFER_INVENTORY,SHIP_METHODS_AVAILABILITY,CACHE_SHIP_PRICE",0,
2,338d3eee-29df-4bce-aa21-9b35fc070de6,HW,ProductContext,PRODUCT_CONTENT-GQL-F4,0,
3,338d3eee-29df-4bce-aa21-9b35fc070de6,HW,ProductContext,"PRODUCT_CONTENT-GQL-F4,VARIANT_SUMMARY",0,
4,338d3eee-29df-4bce-aa21-9b35fc070de6,HW,OfferContext,"PRODUCT_CONTENT-GQL-F4,OFFER_PRODUCT-GQL-F4",0,
5,b97936bb-84b8-474d-8888-29cda10d6655,HW,OfferContext,"PRODUCT_CONTENT,OFFER_PRODUCT,OFFER_PRICE,OFFER_INVENTORY,ESTIMATED_SHIP_PRICE,PROMISE_DATE,PRODUCT_ASSET,PRODUCT_PTC",0,
6,b97936bb-84b8-474d-8888-29cda10d6655,LW,ProductIds,"PRICING_ROLLUPS,INVENTORY_ROLLUPS,OFFER_PRODUCT,VARIANT_SUMMARY",0,
7,b97936bb-84b8-474d-8888-29cda10d6655,HW,ProductContext,"PRODUCT_CONTENT,PRODUCT_ASSET,OFFER_PRODUCT,OFFER_PRICE,OFFER_INVENTORY,VARIANT_SUMMARY,OFFER_LOGISTICS",0,
8,b97936bb-84b8-474d-8888-29cda10d6655,HW,OfferContext,"PRODUCT_CONTENT,PRODUCT_ASSET,OFFER_PRODUCT,OFFER_PRICE,OFFER_INVENTORY,VARIANT_SUMMARY,OFFER_LOGISTICS",0,
9,b97936bb-84b8-474d-8888-29cda10d6655,HW,ProductContext,"PRODUCT_CONTENT,OFFER_PRODUCT,OFFER_PRICE,OFFER_INVENTORY,VARIANT_SUMMARY",0,
10,c61c4d29-217e-4c60-ad5b-2c821cebfbcd,HW,ProductContext,"OFFER_PRODUCT,OFFER_PRICE,SHIP_METHODS,ESTIMATED_SHIP_PRICE,PRODUCT_CONTENT,OFFER_INVENTORY",0,
11,c61c4d29-217e-4c60-ad5b-2c821cebfbcd,HW,OfferContext,"OFFER_PRODUCT,OFFER_PRICE,SHIP_METHODS,ESTIMATED_SHIP_PRICE,PRODUCT_CONTENT,OFFER_INVENTORY",0,
12,c61c4d29-217e-4c60-ad5b-2c821cebfbcd,HW,OfferContext,"OFFER_PRODUCT,PRODUCT_CONTENT",0,
13,c9cd774a-78ea-4ca5-a4b9-1655ec5e074e,LW,ProductIds,"PRODUCT_CONTENT,PRODUCT_ASSET,VARIANT_SUMMARY",0,
14,c9cd774a-78ea-4ca5-a4b9-1655ec5e074e,LW,ProductIds,"PRODUCT_CONTENT,PRODUCT_ASSET",0,
15,ca255b38-0e36-4a66-85d9-9eb83c24af1c,HW,OfferContext,"OFFER_PRODUCT,OFFER_PRICE,OFFER_INVENTORY,SHIP_METHODS,ESTIMATED_SHIP_PRICE",0,
16,ca255b38-0e36-4a66-85d9-9eb83c24af1c,HW,OfferContext,"OFFER_PRODUCT,OFFER_INVENTORY,SHIP_METHODS",0,
17,d6cb2e20-747d-4d73-b984-59d563eef942,HW,ProductContext,"PRODUCT_CONTENT,VARIANT_SUMMARY,OFFER_PRODUCT,OFFER_PRICE,SHIP_METHODS_AVAILABILITY,PRODUCT_ASSET,OFFER_INVENTORY,ESTIMATED_SHIP_PRICE",0,
18,d6cb2e20-747d-4d73-b984-59d563eef942,HW,OfferContext,"PRODUCT_CONTENT,VARIANT_SUMMARY,OFFER_PRODUCT,OFFER_PRICE,SHIP_METHODS_AVAILABILITY,PRODUCT_ASSET,OFFER_INVENTORY,ESTIMATED_SHIP_PRICE",0,
19,d6cb2e20-747d-4d73-b984-59d563eef942,HW,ProductContext,"PRODUCT_CONTENT,VARIANT_SUMMARY",0,
20,d6cb2e20-747d-4d73-b984-59d563eef942,HW,OfferContext,"PRODUCT_CONTENT,VARIANT_SUMMARY",0,
21,d6cb2e20-747d-4d73-b984-59d563eef942,HW,ProductContext,"VARIANT_SUMMARY,OFFER_PRODUCT",0,
22,d6cb2e20-747d-4d73-b984-59d563eef942,HW,OfferContext,"VARIANT_SUMMARY,OFFER_PRODUCT",0,
23,d6cb2e20-747d-4d73-b984-59d563eef942,HW,ProductContext,"SHIP_METHODS_AVAILABILITY,PRODUCT_CONTENT,OFFER_INVENTORY,OFFER_PRICE,PRODUCT_ASSET,OFFER_PRODUCT,VARIANT_SUMMARY,ESTIMATED_SHIP_PRICE",0,
24,d6cb2e20-747d-4d73-b984-59d563eef942,HW,OfferContext,"SHIP_METHODS_AVAILABILITY,PRODUCT_CONTENT,OFFER_INVENTORY,OFFER_PRICE,PRODUCT_ASSET,OFFER_PRODUCT,VARIANT_SUMMARY,ESTIMATED_SHIP_PRICE",0,
25,d6cb2e20-747d-4d73-b984-59d563eef942,HW,ProductContext,"OFFER_PRICE,PRODUCT_CONTENT,OFFER_PRODUCT",0,
26,d6cb2e20-747d-4d73-b984-59d563eef942,HW,ProductContext,"OFFER_PRODUCT,OFFER_INVENTORY",0,
27,d6cb2e20-747d-4d73-b984-59d563eef942,HW,ProductContext,"OFFER_PRICE,PRODUCT_ASSET,OFFER_PRODUCT,PRODUCT_CONTENT,SHIP_METHODS,OFFER_INVENTORY",0,
28,2dbf2650-11c4-40ab-b784-11b4b1baad5d,LW,ProductIds,"PRICING_ROLLUPS,OFFER_PRODUCT",0,
29,2dbf2650-11c4-40ab-b784-11b4b1baad5d,HW,OfferContext,"PRODUCT_CONTENT,PRODUCT_ASSET,OFFER_INVENTORY,OFFER_PRODUCT,OFFER_PRICE,ESTIMATED_SHIP_PRICE",0,
30,2dbf2650-11c4-40ab-b784-11b4b1baad5d,HW,OfferContext,"OFFER_PRODUCT,OFFER_INVENTORY,OFFER_PRICE,ESTIMATED_SHIP_PRICE,PROMISE_DATE",0,
31,65abb38e-dacb-4226-9588-42ff36dd4efd,LW,ProductIds,"BVSHELL_ROLLUPS,OFFER_PRODUCT,SELLER_INFORMATION,SHIP_METHODS_AVAILABILITY",0,
32,65abb38e-dacb-4226-9588-42ff36dd4efd,LW,ProductIds,"VARIANT_ROLLUPS,OFFER_PRODUCT,SELLER_INFORMATION,SHIP_METHODS_AVAILABILITY",0,
33,65abb38e-dacb-4226-9588-42ff36dd4efd,HW,ProductContext,"PRODUCT_CONTENT,PRODUCT_ASSET,OFFER_PRODUCT,OFFER_PRICE,OFFER_INVENTORY,ESTIMATED_SHIP_PRICE,VARIANT_SUMMARY,SHIP_METHODS_AVAILABILITY,PRODUCT_PTC",0,
34,787c27c0-9505-417f-977c-359f406bb1e8,HW,ProductContext,"OFFER_PRODUCT,OFFER_INVENTORY",0,
35,787c27c0-9505-417f-977c-359f406bb1e8,HW,ProductContext,"OFFER_PRODUCT,OFFER_INVENTORY,OFFER_PRICE",0,
36,787c27c0-9505-417f-977c-359f406bb1e8,HW,ProductContext,"PRODUCT_CONTENT,PRODUCT_ASSET,OFFER_PRODUCT,OFFER_PRICE,OFFER_INVENTORY,ESTIMATED_SHIP_PRICE",0,
37,10601c07-724b-43cf-9d67-1eb650a6f703,HW,ProductContext,"PRODUCT_CONTENT,OFFER_PRODUCT",0,
38,10601c07-724b-43cf-9d67-1eb650a6f703,HW,ProductContext,PRODUCT_CONTENT,0,
39,10601c07-724b-43cf-9d67-1eb650a6f703,HW,OfferContext,OFFER_PRODUCT,0,
40,e0bc5c16-22b6-41fb-91cf-da9a5e8a928b,HW,ProductContext,"OFFER_PRODUCT,PRODUCT_CONTENT,OFFER_INVENTORY",0,
41,e0bc5c16-22b6-41fb-91cf-da9a5e8a928b,HW,ProductContext,PRODUCT_CONTENT-GQL-F2,0,
42,53e40633-1c3d-4c34-9e0a-d1bddc6dfe43,LW,ProductIds,,0,
43,6547da76-16d9-4878-ba9f-88fc29a1d177,LW,ProductIds,OFFER_PRODUCT,0,
44,2d0a30c7-b4cc-45d1-b451-d93535f5a92d,HW,ProductContext,"PRODUCT_CONTENT,OFFER_PRODUCT",0,
45,ceb06ace-617c-4b92-90f1-5c052f7146a9,LW,ProductIds,"PRODUCT_CONTENT,PRODUCT_ASSET_PRIMARY,BVSHELL_ROLLUPS",0,
46,65abb38e-dacb-4226-9588-42ff36dd4efd,LW,ProductIds,"BVSHELL_ROLLUPS,OFFER_PRODUCT,SELLER_INFORMATION,SHIP_METHODS_AVAILABILITY",2,
47,65abb38e-dacb-4226-9588-42ff36dd4efd,HW,ProductContext,"PRODUCT_CONTENT,PRODUCT_ASSET,OFFER_PRODUCT,OFFER_PRICE,OFFER_INVENTORY,ESTIMATED_SHIP_PRICE,VARIANT_SUMMARY,SHIP_METHODS_AVAILABILITY,PRODUCT_PTC",2,
48,65abb38e-dacb-4226-9588-42ff36dd4efd,LW,ProductIds,"VARIANT_ROLLUPS,OFFER_PRODUCT,SELLER_INFORMATION,SHIP_METHODS_AVAILABILITY",2,
49,b97936bb-84b8-474d-8888-29cda10d6655,HW,ProductContext,"PRODUCT_CONTENT,PRODUCT_ASSET,OFFER_PRODUCT,OFFER_PRICE,OFFER_INVENTORY,VARIANT_SUMMARY,OFFER_LOGISTICS",2,
50,338d3eee-29df-4bce-aa21-9b35fc070de6,HW,ProductContext,PRODUCT_CONTENT-GQL-F4,2,
51,338d3eee-29df-4bce-aa21-9b35fc070de6,HW,ProductContext,"PRODUCT_CONTENT-GQL-F4,OFFER_PRODUCT-GQL-F4,OFFER_PRICE,OFFER_INVENTORY,SHIP_METHODS_AVAILABILITY,CACHE_SHIP_PRICE",2,
52,b97936bb-84b8-474d-8888-29cda10d6655,LW,ProductIds,"PRODUCT_CONTENT,OFFER_PRODUCT,OFFER_PRICE,OFFER_INVENTORY,PROMISE_DATE,PRODUCT_ASSET",0,storeFrontIds
53,b97936bb-84b8-474d-8888-29cda10d6655,HW,ProductContext,"PRODUCT_CONTENT,PRODUCT_ASSET,OFFER_PRODUCT,OFFER_PRICE,OFFER_INVENTORY,VARIANT_SUMMARY,OFFER_LOGISTICS",0,storeFrontIds
54,162407ce-fc4e-4a15-a2fb-005ac892f274,HW,ProductContext,"PRODUCT_CONTENT,VARIANT_SUMMARY,PRODUCT_ASSET,OFFER_PRODUCT,OFFER_PRICE,OFFER_INVENTORY,PROMISE_DATE,ESTIMATED_SHIP_PRICE",0,storeFrontIds
55,162407ce-fc4e-4a15-a2fb-005ac892f274,HW,OfferContext,"PRODUCT_CONTENT,VARIANT_SUMMARY,PRODUCT_ASSET,OFFER_PRODUCT,OFFER_PRICE,OFFER_INVENTORY,PROMISE_DATE,ESTIMATED_SHIP_PRICE",0,storeFrontIds
56,08720b9a-1a2d-4e9a-a394-10d243a3a7b2,HW,ProductContext,"PRODUCT_CONTENT,VARIANT_SUMMARY,PRODUCT_ASSET,OFFER_PRODUCT,OFFER_PRICE,OFFER_INVENTORY,PROMISE_DATE,ESTIMATED_SHIP_PRICE",0,storeFrontIds
57,dda5bada-61ff-4977-aeb7-fa767f7736e8,HW,ProductContext,"PRODUCT_CONTENT,VARIANT_SUMMARY,PRODUCT_ASSET,OFFER_PRODUCT,OFFER_PRICE,OFFER_INVENTORY,PROMISE_DATE,ESTIMATED_SHIP_PRICE",0,storeFrontIds
58,d6cb2e20-747d-4d73-b984-59d563eef942,HW,ProductContext,"PRODUCT_CONTENT,VARIANT_SUMMARY,PRODUCT_ASSET",0,storeFrontIds
59,dda5bada-61ff-4977-aeb7-fa767f7736e8,HW,ProductContext,ROLLUPS,0,storeFrontIds
60,e0bc5c16-22b6-41fb-91cf-da9a5e8a928b,HW,OfferContext,"OFFER_PRODUCT,PRODUCT_CONTENT,PRODUCT_ASSET_SECURE,OFFER_INVENTORY,PROMISE_DATE",0,storeFrontIds
61,162407ce-fc4e-4a15-a2fb-005ac892f274,LW,ProductIds,"VARIANT_ROLLUPS,OFFER_PRODUCT-GQL-F3,SELLER_INFORMATION,PRODUCT_LOCATION",0,storeFrontIds
62,c9cd774a-78ea-4ca5-a4b9-1655ec5e074e,HW,ProductContext,"PRODUCT_CONTENT,OFFER_PRODUCT,OFFER_INVENTORY,OFFER_PRICE,ESTIMATED_SHIP_PRICE,PRODUCT_ASSET,VARIANT_SUMMARY,PRODUCT_PTC,PROMISE_DATE",0,storeFrontIds
63,53e40633-1c3d-4c34-9e0a-d1bddc6dfe43,WhoAmI,ProductIds,,0,
64,10601c07-724b-43cf-9d67-1eb650a6f703,WhoAmI,ProductIds,,0,
65,b97936bb-84b8-474d-8888-29cda10d6655,WhoAmI,ProductIds,,0,